Ciudad,# Centro,Centro,# Planta Mensual,# Bajas Mensual,% Rotación Mensual,Planta Promedio AM,# Bajas Anual Movil,Rotación AM
"CHIHUAHUA, CHI",300589,,7,0,0,8,2,0.25
"CD JUAREZ, CHIU",149402,,12,1,0.08333333333333333,12,3,0.25
CHIGNAHUAPAN,124980,CHGP 1249 BAN HIDALGO,12,0,0,12,3,0.25
"NUEVO LAREDO, T",111902,NLRD 1119 ROP REVOLUCION,17,0,0,16,4,0.25
"CD JUAREZ, CHIU",29203,,4,0,0,4,1,0.25
XICOTEPEC DE JUAREZ,111080,XTPC 1110 BAN ZARAGOZA,13,0,0,12,3,0.25
"CD JUAREZ, CHIU",300586,,3,0,0,4,1,0.25
SANTIAGO JUXTLAHUACA,128403,,3,0,0,4,1,0.25
"CD JUAREZ, CHIU",245204,,10,0,0,8,2,0.25
STA CATARINA NL,8802,STCA 88 ROP SCT LA FAMA,16,0,0,16,4,0.25
CD CUAUHTEMOC,38201,,12,1,0.08333333333333333,12,3,0.25
SAN NICOLAS N.L,102702,SNNG 1027 ROP LA FE,12,0,0,12,3,0.25
TLACOLULA DE MATAMOR,107703,,4,0,0,4,1,0.25
"TLAXIACO, OAX",300636,,7,0,0,8,2,0.25
"TUXPAN,VERACRUZ",45280,TXPN 452 BAN PLAZA CRISTAL,11,1,0.09090909090909091,12,3,0.25
TLALNEPANTLA DE,246601,,5,0,0,4,1,0.25
"TRES VALLES, VER",88303,,4,0,0,4,1,0.25
TLALNEPANTLA DE,231418,,4,0,0,4,1,0.25
GUSTAVO A MADERO DF,66602,GAMD 666 PUERTO ACAPULCO,8,0,0,8,2,0.25
TLALNEPANTLA DE,225611,TLNP COMPRAS ROPA NIÑOS,8,0,0,8,2,0.25
NICOLAS ROMERO E MEX,49802,,20,1,0.05,20,5,0.25
NICOLAS ROMERO E MEX,49801,,23,2,0.08695652173913043,24,6,0.25
NAUCALPAN EDO MEX,144702,,8,0,0,8,2,0.25
NAUCALPAN EDO MEX,140802,,13,0,0,12,3,0.25
NAUCALPAN EDO MEX,140803,,3,0,0,4,1,0.25
NAUCALPAN EDO MEX,46103,,4,0,0,4,1,0.25
TENANCINGO EDM,300546,TNCG INVENTARIOS ZONA I,4,0,0,4,1,0.25
"POZA RICA, VER.",87480,PZRC BAN 874 GRAN PATIO,8,0,0,8,2,0.25
CULIACAN SIN.,230849,CLCN CONSTRUCCION X,7,1,0.14285714285714285,8,2,0.25
GUSTAVO A MADERO DF,66680,GAMD 666 PUERTO ACAPULCO,8,0,0,8,2,0.25
CUAUHTEMOC D.F.,314001,CTMC ZONA,4,0,0,4,1,0.25
CUAUHTEMOC D.F.,314001,,4,0,0,4,1,0.25
CUAUHTEMOC D.F.,657902,,12,0,0,12,3,0.25
"ESPERANZA, PUEBLA",767503,,4,0,0,4,1,0.25
CUAUHTEMOC D.F.,56603,,4,0,0,4,1,0.25
CUAUHTEMOC D.F.,56603,CTMC 566 CAJ URUGUAY,4,0,0,4,1,0.25
CULIACAN SIN.,329108,CLCN INVENTARIOS ZONA V,4,0,0,4,1,0.25
"PROGRESO DE OBR, HGO",484780,ZSF PROGRESO,3,1,0.3333333333333333,4,1,0.25
TECATE,300438,TCTE INVENTARIOS ZONA I,3,0,0,4,1,0.25
ATIZAPAN DE ZAR,147202,,1,0,0,4,1,0.25
A. OBREGON D.F.,142102,,12,0,0,12,3,0.25
"PUEBLA, PUEBLA.",7103,,4,0,0,4,1,0.25
"PUEBLA, PUEBLA.",68003,,4,0,0,4,1,0.25
CULIACAN SIN.,232244,,4,0,0,4,1,0.25
CULIACAN SIN.,232203,,5,0,0,8,2,0.25
CULIACAN SIN.,231687,,5,0,0,4,1,0.25
"LOS REYES, MICH",300555,LYSD INVENTARIOS ZONA I,3,1,0.3333333333333333,4,1,0.25
"TIJUANA, BCN",215216,TJNA EMBARQUES,4,0,0,4,1,0.25
"TIJUANA, BCN",215213,TJNA PISO,4,0,0,4,1,0.25
MIGUEL HGO D.F.,303675,MHGO MEDICION OMNI IDC,2,0,0,4,1,0.25
"PUEBLA, PUEBLA.",230119,,19,0,0,20,5,0.25
"GUADALUPE, N.L.",242801,,17,0,0,20,5,0.25
"APIZACO, TLAX",114202,,15,0,0,16,4,0.25
"LEON, GTO.",216307,LEON FIT CALIDAD CALZADO,3,0,0,4,1,0.25
CUETZALAN DEL PROGRE,116103,,4,0,0,4,1,0.25
"DURANGO, DGO.",151001,DRGO DISTRIBUCION,20,0,0,20,5,0.25
CUETZALAN DEL PROGRE,116101,,15,0,0,16,4,0.25
"EMILIANO ZAPATA, VER",121003,,4,0,0,4,1,0.25
"CELAYA, GTO.",242910,,4,0,0,4,1,0.25
"HERMOSILLO, SON",230679,,8,0,0,8,2,0.25
"TIJUANA, BCN",654003,TJNA 1540 CAJ LA VILLA,4,0,0,4,1,0.25
"NAVOLATO, SIN.",82001,NVLT 820 MORELOS,8,0,0,8,2,0.25
"TIJUANA, BCN",47503,TJNA 475 CAJ LAS FUENTES,4,0,0,4,1,0.25
GUADALAJARA JAL,357199,,2,0,0,4,1,0.25
"TIJUANA, BCN",43603,TJNA 436 CAJ PLAZA EL DORADO,4,0,0,4,1,0.25
"TIJUANA, BCN",19803,TJNA 198 CAJ PLAZA CORTEZ,4,0,0,4,1,0.25
"TIJUANA, BCN",18103,TJNA 181 CAJ OTAY,4,0,0,4,1,0.25
CULIACAN SIN.,230461,,6,0,0,16,4,0.25
CULIACAN SIN.,230178,,15,1,0.06666666666666667,16,4,0.25
"TORREON, COAH.",304601,TRRN ZONA II,3,0,0,4,1,0.25
A. OBREGON D.F.,16780,ALOB 167 BAN OBSERVATORIO,7,0,0,8,2,0.25
CULIACAN SIN.,230533,,8,0,0,8,2,0.25
A. OBREGON D.F.,142102,ALOB 1421 ROP SANTA FE,12,0,0,12,3,0.25
"GUAYMAS, SONORA",674080,#N/A,12,1,0.08333333333333333,4,1,0.25
SANTA MARIA DEL RIO,125880,SAMR 1258 BAN MORELOS,8,0,0,8,2,0.25
JALPA ZAC,114080,JLPA 1140 BAN MORELOS,8,0,0,8,2,0.25
TLATLAUQUITEPEC,94103,,4,0,0,4,1,0.25
"MERIDA, YUCATAN",201710,MRDA TALLER AUTOMOTRIZ,12,0,0,12,3,0.25
"MEXICALI, BCN.",215208,MXLI DOBLADO,16,0,0,16,4,0.25
CULIACAN SIN.,250817,,3,0,0,4,1,0.25
CULIACAN SIN.,250506,,10,0,0,12,3,0.25
CULIACAN SIN.,250508,,7,0,0,8,2,0.25
"ANGEL R CABADA, VER",74802,,8,0,0,8,2,0.25
MIGUEL HGO D.F.,225222,MHGO INV DE MERCADOS IV,3,0,0,4,1,0.25
CULIACAN SIN.,230170,,8,0,0,8,2,0.25
"MEXICALI, BCN.",26603,MXLI 266 CAJ PLAZA D SOL,4,0,0,4,1,0.25
MIGUEL HGO D.F.,225246,MHGO MAQUETACION,3,0,0,4,1,0.25
CULIACAN SIN.,245371,#N/A,7,0,0,4,1,0.25
CULIACAN SIN.,250802,,5,0,0,4,1,0.25
"QUERETARO, QRO.",245107,,12,0,0,12,3,0.25
AGUASCALIENTES,212112,,4,0,0,4,1,0.25
SAN JUAN SABINA,34303,NVAR 343 CAJ LOPEZ MATEOS,4,0,0,4,1,0.25
"CD VALLES, SLP",11302,,24,0,0,24,6,0.25
S PEDRO D L COL,34503,SNPD 345 CAJ SAN PEDRO,4,0,0,4,1,0.25
"GUADALUPE, ZAC",56203,,8,1,0.125,8,2,0.25
"JEREZ, ZAC",136403,,4,0,0,4,1,0.25
"MATEHUALA, SLP",55203,,4,0,0,4,1,0.25
"CALKINI, CAMPECHE",138503,CAKI 1385 CAJ LA CEIBA,4,0,0,4,1,0.25
LAZARO CARDENAS,245112,,4,0,0,4,1,0.25
"OJO CALIENTE, ZACATE",49902,,12,0,0,12,3,0.25
CULIACAN SIN.,232218,CLCN CUMP ANTICORRUPCION,8,0,0,8,2,0.25
SAN LUIS POTOSI,212202,,9,0,0,8,2,0.25
CHAMPOTON CAMPECHE,300474,CHTN INVENTARIOS ZONA I,3,0,0,4,1,0.25
"VILLA UNION, SIN",42303,VLLU 423 CAJ PLAZA VILLA UNION,4,0,0,4,1,0.25
"SAN BUENAVENTURA, CO",654403,SBRA 6544 CAJ SAN BUENAVENTURA,3,0,0,4,1,0.25
"FRESNILLO, ZAC.",53880,FLLO 538 BAN FRESNILLO,8,0,0,8,2,0.25
MIGUEL HGO D.F.,241035,MHGO VIAJES Y VIATICOS CDMX,4,0,0,4,1,0.25
CULIACAN SIN.,321233,,4,0,0,4,1,0.25
"SANTIAGO, IXC",152402,SIXC DISTRIBUCION FORANEO,4,0,0,4,1,0.25
FELIPE CARRILLO PUER,96103,FCPT 961 CAJ CARDENAS,4,0,0,4,1,0.25
MIGUEL HGO D.F.,321275,,3,1,0.3333333333333333,4,1,0.25
COACALCO DE BAR,19002,,12,0,0,12,3,0.25
MIGUEL HGO D.F.,321367,,4,0,0,4,1,0.25
MIGUEL HGO D.F.,321343,,5,0,0,4,1,0.25
PYA D CARMEN QR,767103,PLYC 7671 CAJ VILLAS DEL SOL,4,0,0,4,1,0.25
PYA D CARMEN QR,767101,#N/A,16,0,0,12,3,0.25
MIGUEL HGO D.F.,231466,MHGO MKT SERV FINANCIEROS 1,4,0,0,4,1,0.25
ECATEPEC DE MOR,22101,,10,2,0.2,12,3,0.25
ECATEPEC DE MOR,659001,,14,1,0.07142857142857142,12,3,0.25
CULIACAN SIN.,230303,,5,0,0,4,1,0.25
BENITO JUAREZ QROO,322301,CNCN ZONA II,4,0,0,4,1,0.25
CULIACAN SIN.,230360,,4,0,0,4,1,0.25
CULIACAN SIN.,300710,,3,0,0,4,1,0.25
VERACRUZ VER,202011,VRCZ OFICINA CONTROL,12,0,0,12,3,0.25
"PACHUCA,HIDALGO",765103,,4,0,0,4,1,0.25
CHETUMAL QROO,512702,CHTM DISTRIBUCION FORANEO,3,0,0,4,1,0.25
"TECAMAC, EDO ME",242006,,4,0,0,4,1,0.25
VERACRUZ VER,217101,VRCZ ZONA BODEGA ROPA,3,0,0,4,1,0.25
"IXTAPALUCA, E.M",44780,IXTP 447 BAN PLAZA SENDERO,8,0,0,8,2,0.25
OAXACA OAXACA,241806,,4,0,0,4,1,0.25
"MERIDA, YUCATAN",300463,MRDA INVENTARIOS ZONA V,3,0,0,4,1,0.25
MIGUEL HGO D.F.,303669,MHGO OFICINA DE GESTION AGIL,15,1,0.06666666666666667,16,4,0.25
"PUEBLA, PUEBLA.",230119,PBLA SERV Y SOPORTE IT I,19,0,0,20,5,0.25
"HERMOSILLO, SON",245320,,8,0,0,8,2,0.25
"HERMOSILLO, SON",240308,,16,0,0,16,4,0.25
"GUADALUPE, N.L.",242801,GDLP SERV Y SOPORTE IT,17,0,0,20,5,0.25
"TECAMAC, EDO ME",217404,,4,0,0,4,1,0.25
CULIACAN SIN.,231820,,1,0,0,4,1,0.25
"MERIDA, YUCATAN",311801,MRDA ZONA III,4,0,0,4,1,0.25
CULIACAN SIN.,231603,,4,0,0,4,1,0.25
CULIACAN SIN.,241020,,5,0,0,4,1,0.25
CULIACAN SIN.,232401,,3,0,0,4,1,0.25
CULIACAN SIN.,357135,,33,2,0.06060606060606061,8,2,0.25
"MERIDA, YUCATAN",19703,MRDA 197 CAJ PLAZA ORIENTE,4,0,0,4,1,0.25
"MERIDA, YUCATAN",19603,MRDA 196 CAJ PLAZA DORADA,3,1,0.3333333333333333,4,1,0.25
AZCAPOTZALCO DF,240607,,4,0,0,4,1,0.25
CHIGNAHUAPAN,300505,,3,0,0,4,1,0.25
CHIGNAHUAPAN,124903,,4,0,0,4,1,0.25
BOCA DEL RIO,20702,BRIO 207 ROP MOCAMBO,12,1,0.08333333333333333,12,3,0.25
CHIMALHUACAN EM,61603,,4,0,0,4,1,0.25
"CELAYA, GTO.",242910,#N/A,4,0,0,4,1,0.25
LOS REYES LAPAZ,316702,,4,0,0,4,1,0.25
"CAMPECHE, CAMPE",75103,CMPE 751 CAJ CALLE 53,3,0,0,4,1,0.25
CULIACAN SIN.,250573,,3,0,0,4,1,0.25
CULIACAN SIN.,231850,,6,0,0,8,2,0.25
ACATLAN,128580,ATDO 1285 BAN HIDALGO,12,0,0,12,3,0.25
SINALOA DE LEYVA,137203,SILE 1372 CAJ SINALOA,3,0,0,4,1,0.25
"HERMOSILLO, SON",230679,HLLO SERV INTERNOS SISTEMAS,7,0,0,8,2,0.25
"TEPEAPULCO, HIDALGO",300506,,4,0,0,4,1,0.25
"TETELA DE OCAMPO, PU",768003,,3,0,0,4,1,0.25
CUAUTLA MORELOS,142880,CTLA 1428 BAN PLAZA FIESTA,7,1,0.14285714285714285,8,2,0.25
"EL FUERTE, SIN",324101,FRTE ZONA,5,0,0,4,1,0.25
GUADALAJARA JAL,357199,GDLJ CELULA AGIL SF,2,0,0,4,1,0.25
CULIACAN SIN.,303696,,15,0,0,20,5,0.25
GUADALAJARA JAL,231932,GDLJ SOLUCIONES Y OPS LEGAL V,3,0,0,4,1,0.25
CULIACAN SIN.,303674,,6,1,0.16666666666666666,4,1,0.25
CD CONSTITUCION,300452,CDCT INVENTARIOS ZONA I,3,1,0.3333333333333333,4,1,0.25
CULIACAN SIN.,303643,,4,0,0,4,1,0.25
CULIACAN SIN.,303643,CLCN ADMINISTRACION OMNICANAL,4,0,0,4,1,0.25
CULIACAN SIN.,250530,,1,0,0,4,1,0.25
CD CONSTITUCION,658201,CDCT 6582 MUE OLACHEA,11,0,0,12,3,0.25
AMECAMECA EDO M,66980,AMCM 669 BAN HIDALGO,8,0,0,8,2,0.25
CULIACAN SIN.,225256,,3,0,0,4,1,0.25
"CHIHUAHUA, CHI",3790,CHUA 37 AFO NIÑOS HEROES,4,0,0,4,1,0.25
MEDELLIN,110303,MDEN 1103 CAJ EL TEJAR,4,0,0,4,1,0.25
ZACATLAN D L MA,36602,,17,1,0.058823529411764705,16,4,0.25
MIGUEL HGO D.F.,303669,,15,0,0,16,4,0.25
CABO SAN LUCAS,99003,CSLC 990 CAJ CABO NORTE,4,0,0,4,1,0.25
MIGUEL HGO D.F.,225246,,4,0,0,4,1,0.25
MIGUEL HGO D.F.,225222,,5,0,0,4,1,0.25
MIGUEL HGO D.F.,231466,,3,0,0,4,1,0.25
"COATEPEC HARINAS, ED",763402,,13,0,0,12,3,0.25
"LA PAZ, BCS",216502,LPAZ COLGADO,4,0,0,4,1,0.25
MIGUEL HGO D.F.,303675,,2,0,0,4,1,0.25
"LA PAZ, BCS",62102,LPAZ 621 -605 CANADA LPA,7,0,0,8,2,0.25
"LA PAZ, BCS",86003,LPAZ 860 CAJ OLACHEA,4,0,0,4,1,0.25
"METEPEC,EDO D M",88702,,11,1,0.09090909090909091,12,3,0.25
GUADALAJARA JAL,210602,GDLJ HABILITADO MOTOS,4,0,0,4,1,0.25
"LEON, GTO.",216301,,4,0,0,4,1,0.25
CULIACAN SIN.,303651,,7,0,0,8,2,0.25
TLALNEPANTLA DE,225609,,8,0,0,8,2,0.25
TLALNEPANTLA DE,225621,,3,0,0,4,1,0.25
TLALNEPANTLA DE,225611,,8,0,0,8,2,0.25
"GUASAVE, SIN.",53603,GSVE 536 CAJ ZARAGOZA,4,0,0,4,1,0.25
VILLAHERMOSA,28803,VLLH 288 CAJ JUAREZ,4,0,0,4,1,0.25
MIGUEL HGO D.F.,303699,,4,0,0,4,1,0.25
CULIACAN SIN.,250508,CLCN PROCESOS OPERATIVOS,7,0,0,8,2,0.25
CULIACAN SIN.,250506,CLCN OPER Y SERV TI SOPORTE AP,11,0,0,12,3,0.25
VILLAHERMOSA,211001,VLLH TALLER AUTOMOTRIZ,16,0,0,16,4,0.25
TENANCINGO EDM,300546,,4,0,0,4,1,0.25
"MERIDA, YUCATAN",946580,,2,1,0.5,4,1,0.25
CULIACAN SIN.,945280,,3,1,0.3333333333333333,4,1,0.25
"ZAPOPAN, JAL.",105102,ZPPN 1051 ROP HIDALGO,7,1,0.14285714285714285,8,2,0.25
"TOLUCA, EDO MEX",241704,,3,0,0,4,1,0.25
"LOS MOCHIS, SIN",201508,LMCH OFICINA CONTROL,8,0,0,8,2,0.25
"TOLUCA, EDO MEX",300532,,4,0,0,4,1,0.25
CULIACAN SIN.,972180,,3,0,0,4,1,0.25
CULIACAN SIN.,250817,CLCN DSO QA,3,1,0.3333333333333333,4,1,0.25
"VALLE NACIONAL, OAX",103580,VLLN 1035 BAN JUAREZ,7,0,0,8,2,0.25
MIGUEL HGO D.F.,966480,,18,0,0,16,4,0.25
ZAPOTLANEJO,776101,ZPNJ 7761 MUE ITURBIDE,12,0,0,12,3,0.25
TAPACHULA CHIAP,797603,TPCH 7976 CAJ GRAN PATIO TAPAC,4,0,0,4,1,0.25
MIGUEL HGO D.F.,924280,,9,0,0,4,1,0.25
CULIACAN SIN.,230576,CLCN SIST DESARROLLO ARG XIV,7,0,0,8,2,0.25
ATOTONILCO EL ALTO,106803,ATCO 1068 CAJ NIÑOS HEROES,4,0,0,4,1,0.25
IXTLAN D RIO NA,33003,IXRI 330 CAJ ALLENDE,5,0,0,4,1,0.25
CIUDAD ACU#A CO,356942,,4,0,0,4,1,0.25
MIGUEL HGO D.F.,906980,,4,0,0,4,1,0.25
SAN JUAN DLL JA,31301,SNJL 313 MUE GUERRERO,13,0,0,12,3,0.25
"DURANGO, DGO.",356931,,4,0,0,4,1,0.25
"OCOTLAN, JAL",300521,OCTL INVENTARIOS ZONA I,3,0,0,4,1,0.25
HUAJUAPAN D LEON OAX,498280,HJPN CZB HUAJUAPAN DE LEON,4,0,0,4,1,0.25
CULIACAN SIN.,231411,CLCN GOB Y CUMPLIMIENTO DE TI,4,0,0,4,1,0.25
"EL SALTO, DGO",776803,,4,0,0,4,1,0.25
"FRONTERA, COAH",88903,,4,0,0,4,1,0.25
MIGUEL HGO D.F.,909680,,4,0,0,4,1,0.25
"GOMEZ PAL, DGO.",200332,,5,0,0,4,1,0.25
MIGUEL HGO D.F.,982480,,4,0,0,4,1,0.25
"GOMEZ PAL, DGO.",200312,,11,0,0,12,3,0.25
CULIACAN SIN.,250802,CLCN ADMINISTRACION NUBE,5,0,0,4,1,0.25
"LA BARCA, JAL.",300509,LBCA INVENTARIOS ZONA I,3,0,0,4,1,0.25
MIGUEL HGO D.F.,921280,,2,0,0,4,1,0.25
AZCAPOTZALCO DF,913280,,5,0,0,4,1,0.25
AZCAPOTZALCO DF,911680,,4,0,0,4,1,0.25
HUIMANGUILLO TA,761902,HMGO 7619 ROP IGNACIO GUTIERRE,8,0,0,8,2,0.25
TAPACHULA CHIAP,495580,,3,0,0,4,1,0.25
LA PEÑITA DE JALTEMB,107403,LPÑJ 1074 CAJ EMILIANO ZAPATA,3,0,0,4,1,0.25
"LA PIEDAD, MICH",43102,LPDD 431 ROP AQUILES SERDAN,16,0,0,16,4,0.25
"HUIXTLA, CHIAPAS",85680,,16,0,0,16,4,0.25
IZTAPALAPA D.F.,771380,IZTP 7713 BAN PARQUE LAS ANTEN,8,0,0,8,2,0.25
CULIACAN SIN.,230170,CLCN BODEGA TECNOLOGIA,8,0,0,8,2,0.25
"APASEO EL ALTO, GTO",768503,APEA 7685 CAJ INDEPENDENCIA,4,0,0,4,1,0.25
"SANTIAGO TUXTLA, VER",118080,,8,1,0.125,8,2,0.25
SAN JUAN SABINA,34303,,4,0,0,4,1,0.25
"RIO BLANCO, VER",74780,,8,0,0,8,2,0.25
"COMONFORT, GTO",356991,CMNF INVENTARIOS ZONA I,3,0,0,4,1,0.25
"SAN FERNANDO, TAM",778580,SFDO 7785 BAN RUIZ CORTINEZ,8,0,0,8,2,0.25
SANTIAGO PAPASQUIARO,89003,,4,0,0,4,1,0.25
APASEO EL GRANDE,356989,APSG INVENTARIOS ZONA I,3,0,0,4,1,0.25
"TORREON, COAH.",490580,,7,0,0,4,1,0.25
"TORREON, COAH.",301204,,4,0,0,4,1,0.25
"TORREON, COAH.",356936,,6,1,0.16666666666666666,8,2,0.25
"EBANO, SAN LUIS POTO",117280,EBNS 1172 BAN JUAREZ,12,0,0,12,3,0.25
FRANCISCO I MADERO,128980,,12,0,0,12,3,0.25
"MIGUEL ALEMAN, TAMA",45980,MGAT 459 BAN LAS FLORES,8,0,0,8,2,0.25
"ACAYUCAN,VERACR",162901,,16,2,0.125,16,4,0.25
"JUVENTINO ROSAS, GTO",356983,JVER INVENTARIOS ZONA I,3,0,0,4,1,0.25
"MORELIA, MICH.",112880,,8,0,0,8,2,0.25
"MORELIA, MICH.",103380,,8,0,0,8,2,0.25
"MORELIA, MICH.",98780,,11,0,0,12,3,0.25
"ANGEL R CABADA, VER",772302,,14,0,0,12,3,0.25
EL ORO ESTADO DE MEX,666380,,8,0,0,8,2,0.25
"APATZINGAN,MICH",791380,,3,0,0,4,1,0.25
SAN MIGUEL DE ALLEND,102801,SNMG 1028 MUE CODO,17,1,0.058823529411764705,16,4,0.25
"DOLORES HIDALGO,GTO",356981,DHGO INVENTARIOS ZONA I,3,0,0,4,1,0.25
BOCA DEL RIO,20702,,11,0,0,12,3,0.25
"POZA RICA, VER.",87480,,8,0,0,8,2,0.25
"COATZINTLA, VER",136880,,8,0,0,8,2,0.25
CHIMALHUACAN EM,667180,,9,1,0.1111111111111111,8,2,0.25
CHIGNAHUAPAN,124980,,12,0,0,12,3,0.25
PENJAMO,356978,PNJM INVENTARIOS ZONA I,3,0,0,4,1,0.25
PENJAMO,46002,PNJM 460 ROP HIDALGO,14,1,0.07142857142857142,16,4,0.25
"REYNOSA, TAM.",762480,RYNS 7624 BAN LIBRAMIENTO,9,0,0,8,2,0.25
"PROGRESO DE OBR, HGO",484780,,3,0,0,4,1,0.25
V D SANTIAGO GT,62802,VDSN 628 MANUEL DOBLADO,7,0,0,8,2,0.25
"VILLAFLORES, CHIAPAS",98201,VLLF 982 MUE CALLE CENTRAL,20,0,0,20,5,0.25
COACALCO DE BAR,143080,,8,0,0,8,2,0.25
"CORTAZAR, GTO",67502,CRTZ 675 JUAREZ,8,0,0,8,2,0.25
"LORETO, ZAC",111180,,12,1,0.08333333333333333,12,3,0.25
JALPA ZAC,114080,,8,0,0,8,2,0.25
"FRESNILLO, ZAC.",53880,,8,0,0,8,2,0.25
"SALAMANCA, GTO",66002,SLMC 660 ABASOLO,8,0,0,8,2,0.25
"GUADALUPE, N.L.",147880,GDLP 1478 BAN CHAPULTEPEC,0,0,0,4,1,0.25
"COSAMALOAPAN, VER",46502,,17,1,0.058823529411764705,16,4,0.25
"LOS MOCHIS, SIN",300442,LMCH INVENTARIOS ZONA I,3,0,0,4,1,0.25
TEHUANTEPEC,100580,,11,1,0.09090909090909091,12,3,0.25
CULIACAN SIN.,231878,CLCN SERV TEC CORPORATIVOS,7,0,0,8,2,0.25
MEDELLIN,110303,,4,0,0,4,1,0.25
HUAJUAPAN D LEON OAX,498280,,2,0,0,4,1,0.25
"LEON, GTO.",240205,LEON INMUEBLES,4,0,0,4,1,0.25
"LEON, GTO.",318902,LEON ZONA V,4,0,0,4,1,0.25
"SAN FERNANDO, TAM",778580,,8,0,0,8,2,0.25
"REYNOSA, TAM.",762480,,9,0,0,8,2,0.25
"MIGUEL ALEMAN, TAMA",45980,,8,0,0,8,2,0.25
LAZARO CARDENAS,245112,LCRS SERV Y SOPORTE IT,4,0,0,4,1,0.25
"GUADALUPE, N.L.",478380,,6,0,0,4,1,0.25
"CD VICTORIA,TAM",28480,,11,2,0.18181818181818182,12,3,0.25
"TAMPICO, TAM.",7480,TMPC 74 BAN DIAZ MIRON,16,0,0,16,4,0.25
MIGUEL HGO D.F.,247513,#N/A,8,0,0,4,1,0.25
"ORIZABA, VER.",86701,,16,0,0,16,4,0.25
SAN ANDRES TUXTLA,300569,,3,0,0,4,1,0.25
"CELAYA, GTO.",791003,CLYA 7910 CAJ PUNTA NORTE,3,1,0.3333333333333333,4,1,0.25
"CELAYA, GTO.",16203,CLYA 162 CAJ CELAYA,4,0,0,4,1,0.25
"MEXICALI, BCN.",9080,,7,1,0.14285714285714285,8,2,0.25
"UMAN, YUCATAN",126980,,8,0,0,8,2,0.25
"KANASIN, YUC",147180,,8,1,0.125,8,2,0.25
"IZAMAL, YUC",761580,,8,0,0,8,2,0.25
ESCARCEGA,103780,,12,0,0,12,3,0.25
"IRAPUATO, GTO.",69903,IRPT 699 CAJ LEANDRO VALLE,4,0,0,4,1,0.25
"MOCHICAHUI, SIN",94880,,8,0,0,8,2,0.25
"LOS MOCHIS, SIN",149580,,8,0,0,8,2,0.25
CULIACAN SIN.,230017,CLCN TECNOLOGIAS DE APRENDIZAJ,4,0,0,4,1,0.25
"CHOIX, SINALOA",658180,,8,0,0,8,2,0.25
AYUTLA DE LOS LIBRES,137803,AYLI 1378 CAJ SAN JOSE,5,0,0,4,1,0.25
"SILAO, GUANAJUA",772080,,8,0,0,8,2,0.25
"SALAMANCA, GTO",66080,,8,0,0,8,2,0.25
"OMETEPEC, GUERRERO",779403,OMTP 7794 CAJ AGUSTINA RAMIREZ,3,0,0,4,1,0.25
VERACRUZ VER,43903,,4,0,0,4,1,0.25
SANTIAGO PINOTEPA NA,772203,SNTP 7722 CAJ PLAZA LAS FLORES,3,0,0,4,1,0.25
"CELAYA, GTO.",51880,,8,0,0,8,2,0.25
CULIACAN SIN.,303930,CLCN UX INVEST EVAL Y OPTIM,3,0,0,8,2,0.25
VENUSTIANO C.DF,72680,,8,0,0,8,2,0.25
CULIACAN SIN.,240321,CLCN DNC TRANSV OPERACI Y CUMP,5,0,0,4,1,0.25
VERACRUZ VER,217101,,3,0,0,4,1,0.25
IZTAPALAPA D.F.,771380,,8,0,0,8,2,0.25
DEL COYOACAN DF,145180,,15,1,0.06666666666666667,16,4,0.25
CHILPANCINGO GR,465180,,3,0,0,4,1,0.25
"CARDENAS, TAB",59602,,8,0,0,8,2,0.25
MIGUEL HGO D.F.,231490,MGHO AFORE ANALISIS RF DIV,4,0,0,4,1,0.25
MIGUEL HGO D.F.,231590,MGHO AFORE ANALISIS IA,4,0,0,4,1,0.25
"ACAPULCO, GRO",157102,ACPO DISTRIBUCION II,26,0,0,20,5,0.25
JIUTEPEC MORELO,664380,,9,0,0,12,3,0.25
"IXTAPALUCA, E.M",788080,,8,0,0,8,2,0.25
CUAUTLA MORELOS,142880,,8,0,0,8,2,0.25
"ACAPULCO, GRO",26203,ACPO 262 CAJ ZAPATA,9,1,0.1111111111111111,8,2,0.25
"NOGALES, SONORA",472180,,3,1,0.3333333333333333,4,1,0.25
CULIACAN SIN.,230025,CLCN COACHING,0,0,0,4,1,0.25
"HERMOSILLO, SON",21480,,8,0,0,8,2,0.25
"ACAPULCO, GRO",17801,ACPO 178 MUE BAHIA,23,1,0.043478260869565216,24,6,0.25
"EMILIANO ZAPATA, TAB",89203,,4,0,0,4,1,0.25
NEZAHUALCOYOTL,791401,#N/A,5,1,0.2,4,1,0.25
"CD OBREGON, SON",1280,,8,1,0.125,8,2,0.25
"CANANEA, SON",96080,,8,0,0,8,2,0.25
HUIMANGUILLO TA,761902,,8,0,0,8,2,0.25
NEZAHUALCOYOTL,29703,NZTL 297 CAJ PLAZA NEZA,7,0,0,8,2,0.25
"TANGAMANDAPIO, MICH",779980,,8,0,0,8,2,0.25
"SAHUAYO, MICHOA",782980,,9,0,0,8,2,0.25
MIGUEL HGO D.F.,237190,MHGO AFORE INVERSIONES,3,0,0,4,1,0.25
"JUANACATLAN,JAL",793580,,8,0,0,8,2,0.25
CULIACAN SIN.,321233,CLNC PMO EST & TRANSF I,4,0,0,4,1,0.25
"COLIMA, COL.",783580,,8,0,0,8,2,0.25
TLAQUEPAQUE,300513,TLQP INVENTARIOS ZONA I,3,1,0.3333333333333333,4,1,0.25
